"","x"
"622","랑종별점 - 총 10점 중1난 공포영화 매니아이기도 하지만 특히! 곡성의 나홍진, 셔터를 만든 태국 감독의 합작으로 탄생하였다는 오만 미사여구를 동원, 어마무시하게 무섭다는 마케팅을 등에 업은 랑종에 대해 기대를 하지 않을 수 없었다.나는 이 영화를 개봉일, 첫 타임을 끊어 바로 관람했다.결론만 짧게 말하자면....일단 도입부터 1시간 반 정도는 통째로 들어내도 될만큼 지루함의 연속, 코로나 시대에 마스크 꼭꼭 싸매고 영화를 봤지만 잠을 자지 않고 버티기 쉽지 않다는게 큰 문제이다.이후로 끝날 때까진 그래, 좋게 봐주면 좀비물? 나쁘게 보면 미친XX들의 발광 쇼? 이건 뭐, 영화 끝나고 썰물 빠지듯 빠지는 관람객들 사이에서 토해지는 한숨과 실소를 뭐라고 표현할 수 있을지 모르겠다.그리고 이 말 많은 영화가 페이크다큐 형식으로 만들어졌다는게 가당키나 한것인지, 이미 충분한 역량을 지닌 두 감독에 제작과 연출을 맡아 감히 '엄청나게 무서운'영화를 만들었다고 광고질을 해댔는데, 왠 페이크 다큐? 태국의 어느 다큐 촬영팀이 촬영한 영상을 넘겨받아 편집을 했다는것도 아니고,관람객들이 이 부분에 1%라도 공감을 할 수 있을지 의문이나 이 부분 때문인지 개인적으론 더더욱 재미없었다.사실 이정도면 관객기만이라해도 할 말 없지 않을까? 예고와 광고에 속지 마시길!강력 비추! 신고"
"623","랑종별점 - 총 10점 중10태국....가고싶네용 신고"
"624","랑종별점 - 총 10점 중10평점 아작난거 치곤 재밌던데? 신고"
"625","랑종별점 - 총 10점 중10이런 찝찝한류의 공포영화를 좋아하는 편이라 재미있게 봤습니다 신고"
"626","랑종별점 - 총 10점 중2그렇게 대단한 작품이라고 홍보하고 무섭다드만 평점과 관객수보면 대충 어떤 영환지 알수 있을듯... 솔직히 한국 정서에는 안 맞는 영화다 신고"
"627","랑종별점 - 총 10점 중4악령이 너무 약함강철부대 황장군 있었으면 빙의한 애들 다 척추접혔을듯 신고"
"628","랑종별점 - 총 10점 중8배우들이 연기를 잘하네요 신고"
"629","랑종별점 - 총 10점 중8무당이야기였다가 뒤에 좀비물이 되서 아쉬웠다주연여자배우들이 연기를 잘함코로나로 인해 강제로 외국여행 못가는데 배경이 태국이라 여행 간 느낌나서 좋았음 신고"
"630","랑종별점 - 총 10점 중1재미없음 무섭지도않음 신고"
"631","랑종별점 - 총 10점 중1페이크 다큐라는 형식으로 찍은 것부터 잘못 된 것 같아요. 그 설정이 너무 어설퍼서 보는 내내 오그라들더군요.. 블레어위치가 OO도 넘은 페이크다큐 영화인데, 진짜 감떨어졌단 생각밖에 안들만큼 어설펐어요. 그리고 호러 보면서 개연성 뭘 따지냐는데, 영화 1시간 반짜리 보면서 개연성 전혀 무관하면 영화를 왜 봅니까? 빙의 드는 걸 난잡성교, 근친상간 왜 끌어오는지. 아니 뭔가 제정신 아닌 걸 보여주고 싶었던 거라면 다른 요소 참 많을텐데 자극적인 요소만 골라다 붙인 티가 너무 역력해서 진짜 짜증스럽더라구요. 휴가 기간에 일부러 보러 간건데 너무너무너무 시간 아깝고 욕만 나왔어요. 너무 구림. 신고"
"632","랑종별점 - 총 10점 중9사람들이 혹평했던 것치고는 괜찮게 봤습니다. 신고"
"633","랑종별점 - 총 10점 중7이 영화는 이동진 평론가의 영상으로 귀결된다.개인적으로는 곡성보다 공포의 정도가 높았고,곡성과 마찬가지로 나홍진 감독의 우연과 운명의 세계관으로 인해 다소 영화 감상 당시는 전개를 이해하기 어려웠다. 하지만 이동진 평론가의 10가지 의문점에 대한 해석 영상을 통해 이 영화를 이해하고 감탄을 금치 못했다.뻔한 공포물과 나홍진 세계관의 결합. 그 결과는 생각보다 난잡하지 않아서 영화값이 아깝다고는 생각하지 않았다. 신고"
"634","랑종별점 - 총 10점 중7나는 쫄보라서 점프스퀘어 장면을 예상했음에도 지렸다. 신고"
"635","랑종별점 - 총 10점 중1불쾌함.. 나홍진 이름 믿었다가.. 실망이요. 신고"
"636","랑종별점 - 총 10점 중2보지 마세요지루하고 재미없음 신고"
"637","랑종별점 - 총 10점 중8기대를 조금만 내려 놓은면 괜찮아요 나쁘지 않은 영화 신고"
"638","랑종별점 - 총 10점 중6코로나가 더 무섭다 ㄹㅇ 신고"
"639","랑종별점 - 총 10점 중10개인적으로 정말 잘 만든 영화라고 생각합니다. 곡성보다 무서웠고 다양한 해석을 보는 재미가 있어 여운이 오래 남네요 신고"
"640","랑종별점 - 총 10점 중2시사회에서 '너무 무서워서 영화가 얼른 끝나길 바랬다'면서 이빨털고 기사내고 하던 이유가 있네 영화 완성도가 기대치보다 상당히 아래 수준임 나홍진 영화 다 좋아하는데 이건 좀 아닌 듯 신고"
"641","랑종별점 - 총 10점 중1곡성도 노잼이었는데 이건 더 개노잼이네... 차라리 파라노말 액티비티 보는게 훨씬 나음 신고"
"642","랑종별점 - 총 10점 중1 아 돈이 너무 아깝긴 한데 연기력은 굿 ㅋㅋ 신고"
"643","랑종별점 - 총 10점 중3곡성급이라고 해서 기대하고 갔는데… 130분짜리 영화가 60분 빌드업하고 50분 갈팡질팡 헤매더니 20분 급발진해서 그냥 그런 별볼일 없는 싼티나는 유사좀비물 스플래터로 꼬라박아 버림. 거의 바이럴 사기.이 모 영화평론가는 돈이라도 받아 먹었나 웬 어울리지도 않는 극찬질을… 신고"
"644","랑종별점 - 총 10점 중10새로웠습니다. 페이크다큐다 공포다 하는 장르적 프레임에 끼워맞추지 않고 본다면 랑종은 영화관에서 본 적 없는 새로운 시각을 제시했고, 흥미롭게 관람할 수 있었습니다. 우리는 블록버스터나 멜로, 액션 등 어떤 영화를 볼때 거기에 맞는 마음의 준비, 어떤 기대가 작용하는건 아닐까요. 해마다 쏟아지는 수만편의 영화 중에 이렇게 신선한 화면을 보여줄 수 있다는것만으로도 놀랍다고 생각합니다. 중간중간 충격적인 장면들이 눈살을 찌푸리게 하는건 사실이지만 우리가 좀비영화를 볼때 '좀비'라는 대상에게 갖는 견해는 수많은 헐리우드식 표현을 통해 답습된 고정관념이 아닐까 싶습니다. 이 영화에서 좀비의 특수효과를 찾을 필요도, 곡성의 연출을 찾을 필요도 없다고 생각합니다. 그저 새로운 한편의 영상물로 대한다면 사람이 느낄 수 있는 공포를 향한 불쾌함을 진솔하게 바라볼 수 있는 영화라고 생각합니다. 신고"
"645","랑종별점 - 총 10점 중2초반도 지루하고 후반은 그냥 불쾌해서 짜증만 나게 함 무슨 의도로 만들었는지 궁금하지도 않게 만드셨네요 신고"
"646","랑종별점 - 총 10점 중10밍도 밍이지만 랑종역 님은 랑종 그자체 신고"
"647","랑종별점 - 총 10점 중1안 보신분들이 인생 2시간 더 사시는것임 신고"
"648","랑종별점 - 총 10점 중10실화인것처럼 푹 빠져서 봤어요너무너무 신기하고 무서움진짜대박잼있음 신고"
"649","랑종별점 - 총 10점 중10나름 재밌었어어요 연기 다들 너무잘하더라구요호불호가 있을것같은데 저는 잘봤습니다^^ 신고"
"650","랑종별점 - 총 10점 중8재미있게 봤음 곡성이랑 비슷함 신고"
"651","랑종별점 - 총 10점 중2역시 평론가들은 검증된 감독이 프로듀서인 회사와 배급사를 두려워하는군요. 자금 이 글이 욕을 먹을지라도, 이창동의 버닝을 좋게 본 사람들은 아주 높은 확률로 랑종을 좋아할 겁니다. 왜냐. 평론가들이 빨아주니까. 없던 마음도 생기거든요. 신고"
"652","랑종별점 - 총 10점 중10한국 무속의 느낌과 성향이 비슷해서 내용의 이해와 공포를 잘 느낄 수 있었습니다. 감독이 상당히 똑똑했다고 느낀게 다소 이질감이 들 수 있는 장면을 해당 씬에 집중하기보다 확실히 공포감 조성에 집중해서 보다 더 인상적이게 감상했습니다. 신고"
"653","랑종별점 - 총 10점 중1이렇게까지 불쾌하고 짜증나는 영화는 처음이다.마지막엔 뭐가 있겠지 싶었는데 그것마저 없었음.배우들 연기말고는 볼 게 없었고 상당히 불친절한 영화다. 신고"
"654","랑종별점 - 총 10점 중10굿 영화를 보고 유튜브로 해석을 꼭 보시길 신고"
"655","랑종별점 - 총 10점 중8이영화는 똑똑한 영화다 기본적인, 알거같은?그러한 공포의 포커스 를 치지만 그 깊이있는 공포는 우리의 일상에서 나온다 재미없다고 나왔지만, 집에와서 소름깊이를 때려 박아버리네 신고"
"656","랑종별점 - 총 10점 중1안봤어야했오...그냥  찝찝한 영화 신고"
"657","랑종별점 - 총 10점 중6영화는 그럭저럭 볼만했으나..페이크 다큐의 한계인지 스크린에서 보는 영화는 너무 멀미가 났음..뭐가 무서운지는 잘 모르겠고, 영화를 반밖에 못보고 결국 탈주...뒷이야기가 너무 궁금한데 VOD만 기다리는 중..ㅠ 신고"
"658","랑종별점 - 총 10점 중10이정도로 혹평 받을 영화는 아닌데? 19금이 문제인가? -> 청불영화인데?안무서운가? -> 무서울만 한데스토리가 개OO인가? -> 6점대 수준은 아닌데? 신고"
"659","랑종별점 - 총 10점 중4후기에 멀미난다 어지럽다 이야기를 보긴 했으나 에이 얼마나 어지럽겠어 했다가 진짜 너무 어지럽고 멀미나서 도중에 두번이나 나갔다왔고 심지어 한번은 나가서 토하고 왔습니다. 멀미를 잘 하신다거나 어지러움 잘 느끼시는분들 가능하면 보지 마시고 볼 생각이 있다면 멀미약 드시고 가세요 그리고 제값내고 볼 영화는 아닙니다. 무료관람티켓이 있거나 나는 돈낭비가 하고싶다 하신분들만 보세요. 신고"
"660","랑종별점 - 총 10점 중6뭔가 뻔한 스토리. 느리고 지루한 전개 신고"
"661","랑종별점 - 총 10점 중8잘 알지 못하는 것, 보이지 않는 것에 대한 호기심으로 포장된 관음증적 시선에서 모든 비극이 시작된다. 신고"
"662","랑종별점 - 총 10점 중2바이럴 마케팅이라도 안했으면 망했을 듯. 진짜 하나도 안무서움 신고"
"663","랑종별점 - 총 10점 중5아무리 재미없다는 영화도 다 재밌게 봤었는데 중후반까지 진짜 너무 재미없었고, 후반에는 조금 재밌었음. 이때까지 본 영화 중에 최악이라고 생각했는데, 끝난 후에 영화 해석 보니까 ""엇 다시 생각해보니까 의외로 재밌었던 거 같네?"" 라는 생각이 들어서 조금 신기한 영화였음.러닝타임이 너무 쓸대없이 길어서 조금 줄였으면 호평이 조금 더 많았을 거 같아서 아쉬움. 청소년 관람 불가 영화 중에 최단기간 손익분기점 달성했는데 아쉽. 신고"
"664","랑종별점 - 총 10점 중10오랜만에 가치있는 공포영화 관람 신고"
"665","랑종별점 - 총 10점 중10공포영화 매니아로써 최고영화는 유전 이었는데 이거보고난뒤에 유전에 버금가는 영화임 컨저링 그딴되도않는 영화좋아하는애들이 1점남기는거고 진짜 공포매니아들은 꼭보시길 바람니다 보면서 감탄했습니다 소름돋게 연출잘했습니다. 신고"
"666","랑종별점 - 총 10점 중2누군가가 최악의ㅡ영화를 물어본다면 대답할 영화가 생겼습니다. 신고"
"667","랑종별점 - 총 10점 중10전 진짜 재미있게봤어요…제 취향 신고"
"668","랑종별점 - 총 10점 중1뭐 이딴 영화가 다? 돈아깝 ㄹㅇ 신고"
"669","랑종별점 - 총 10점 중7초자연의 복수극. 보는 인간들은 재미없을 수 밖에 없었다. 신고"
"670","랑종별점 - 총 10점 중4워 진짜 돈 주고 멀미를 샀네요 .. 보고 나왔더니 어질어질 정신이 없어요 배멀미도 안 하는데 랑종 보고 멀미라는게 뭔지 처음 알았어요 ㅋㅋ ㅋㅋ 신고"
"671","랑종별점 - 총 10점 중10너무 재밌고 무서워요. 두 번이나 봤어요 신고"
"672","랑종별점 - 총 10점 중2ㅜㅜㅜ돈아까워요ㅠㅠㅠㅠ 신고"
"673","랑종별점 - 총 10점 중6마케팅 하신분 한 건 하셨네요 관객수 10만도 아깝습니다 연출은 좋음 신고"
"674","랑종별점 - 총 10점 중2누가 보더라도 좋은 평이 나올 수가 없는 영화.비둘기가 만들어도 이것보단 낫겠다.내 시간과 돈 돌리도~ 신고"
"675","랑종별점 - 총 10점 중1그냥 쓰레기임   곡성이1000배 재밋음전 그렇더라구요 아후  돈아까워 신고"
"676","랑종별점 - 총 10점 중6페이크 다큐라는 장르에 정말 충격이었습니다. 서양 공포영화보다는 그래도 스산한 느낌이 좋았네요 신고"
"677","랑종별점 - 총 10점 중10마지막이 좀 허무하긴 하지만, 최근 나온 공포물중 최고임. 신고"
"678","랑종별점 - 총 10점 중6그저 그런 긴 공포영화였다 신고"
"679","랑종별점 - 총 10점 중8나름 재밌게 잘 봤는데 평점이 왤캐 낮은거죠... 신고"
"680","랑종별점 - 총 10점 중10공포영화 가소롭게 보는 1인이라 하찮게 봤다가 근육통 느끼며 나온 유일한 영화.. 평점 왜 이모양인지…. 혼자서는 보러 가지마시길 신고"
"681","랑종별점 - 총 10점 중6휴가 마지막날 혼자가서 보고옴. (참고로 난 여자) 여기서 혼자란 영화관에 관객이 나 하나였다는 뜻~ 1개도 안무서움. 뭐 그리 잔인한 것 같지도 않음. 차라리 부산행 좀비가 물고 뜯고 하는게 훨씬더 잔인함. 야하지도 않음.. 도대체 왜 19금인가?? 줄거리..생각도 안남..남들은 여배우 연기가 살렸다는데 원래 자극적인 미친척하는 연기가 더 표현하기 쉬운거 아닌가? 눈만 뒤집는다고 연기 잘하는건 아닌거 같음..차라리 이국적인 풍경과 다큐형식의 앵글..표현이 그나마 좋았다고 치자..암튼 하나도 안 공포..무공포..임..정말 극장에서 혼자 봤다니깐.. 신고"
"682","랑종별점 - 총 10점 중8무섭따 진짜로. 담 걸렸다 신고"
"683","랑종별점 - 총 10점 중1개인적인 평점은 5~6중반까지 오래걸리지만 판을 잘 깔어놓고주연이 이유없이 죽으면서 스토리가 산으로 가기 시작함.마지막 엔딩영상으로 결말을 해명하기엔 너무 멀리가버림떡밥은 많은데 회수도 잘 안됨..연기력은 좋고 연출은 곤지암+검은사제들 느낌 신고"
